id,total_processing_time
66016,-7.286139404
66017,-5.573911752
66018,-3.171719887
66019,5.261016456
66020,-2.050933389
66021,8.803034524
66022,12.43193666
66023,2.442283249
66024,2.465732569
66025,2.914007166
66026,3.185731707
66027,13.24188612
66028,41.07024952
66029,2.465833625
66030,3.078868264
66031,19.12723273
66032,2.515861895
66033,2.685104042
66034,3.2878027
66035,5.493968632
66036,2.976588491
66037,13.42878631
66038,4.363237845
66039,3.182866886
66040,4.25861522
66041,17.28821002
66042,3.295306818
66043,2.626733057
66044,41.52627721
66045,4.093484212
66046,43.05016368
66047,4.590376827
66048,17.64616041
66049,53.72086455
66050,17.92068094
66051,63.33628638
66052,2.797266802
66053,3.54100849
66054,5.719700343
66055,3.359019047
66056,46.71074721
66057,3.430571188
66058,4.008660415
66059,5.020546233
66060,18.92178708
66061,57.67929098
66062,3.90132457
66063,4.949598826
66064,58.7769843
66065,3.58593648
66066,4.335618744
66067,7.40867664
66068,23.09537782
66069,71.84533361
66070,4.179779898
66071,72.10956206
66072,3.635333345
66073,4.489977983
66074,3.112658717
66075,4.611762453
66076,2.924111928
66077,4.773697314
66078,-7.447134672
66079,-2.050933389
66080,-1.324075164
66081,-2.413606836
66082,1.321052157
66083,103.3500963
66084,2.442283249
66085,8.887931463
66086,0.225602952
66087,1.920415049
66088,5.21869442
66089,10.51173927
66090,9.459853372
66091,-0.357395285
66092,0.480724973
66093,4.682003987
66094,-0.644799084
66095,0.334295005
66096,7.783986625
66097,2.000349659
66098,-1.527600757
66099,5.506890953
66100,-1.587994494
66101,0.64816616
66102,4.487794088
66103,0.14059881
66104,9.403376204
66105,0.333000836
66106,5.957315892
66107,-1.165387813
66108,0.154792119
66109,2.201604446
66110,10.16156175
66111,15.3722621
66112,-0.306449381
66113,2.12431301
66114,7.596529589
66115,1.090831478
66116,6.022202109
66117,11.87716283
66118,1.041041393
66119,15.47531459
66120,-0.433587081
66121,6.545231433
66122,15.72569214
66123,-1.816650299
66124,-0.32734003
66125,1.881346545
66126,16.52673459
66127,0.001854073
66128,2.41418867
66129,8.110331061
66130,10.73871078
66131,0.486784967
66132,6.360142865
66133,12.54201531
66134,0.327873055
66135,3.58644101
66136,7.163401902
66137,1.480004431
66138,7.103235813
66139,16.61060824
66140,17.52102231
66141,0.028670463
66142,1.426215651
66143,8.084847887
66144,19.79585379
66145,1.535220737
66146,4.721345177
66147,2.595195651
66148,-6.662197635
66149,-1.129899191
66150,12.11850552
66151,17.92418784
66152,-2.247645031
66153,0.807320729
66154,18.52392619
66155,-0.412596682
66156,1.511062299
66157,5.038188555
66158,21.06129178
66159,1.40342255
66160,8.887931463
66161,0.225602952
66162,10.51173927
66163,9.459853372
66164,13.98200974
66165,-1.758822021
66166,9.334026399
66167,14.59505756
66168,1.496276266
66169,2.025720763
66170,5.62273862
66171,9.6447502
66172,1.848113555
66173,14.82077191
66174,1.714361461
66175,11.07088347
66176,-0.953048086
66177,0.333000836
66178,-1.165387813
66179,5.851884048
66180,0.112462426
66181,6.022202109
66182,8.855711294
66183,1.041041393
66184,11.01955182
66185,6.545231433
66186,-0.32734003
66187,11.11954536
66188,3.110677904
66189,6.360142865
66190,9.435531854
66191,12.54201531
66192,11.79742964
66193,0.160799084
66194,1.480004431
66195,6.360876396
66196,1.128170936
66197,2.634881433
66198,4.647174186
66199,14.59538086
66200,19.79585379
66201,2.850750313
66202,8.195407316
66203,14.87912237
66204,2.595195651
66205,8.301553714
66206,-2.845432155
66207,0.136959204
66208,11.18178895
66209,17.92418784
66210,-2.247645031
66211,18.52392619
66212,1.511062299
66213,-0.182224237
66214,6.490741736
66215,-0.753580503
66216,-0.164620078
66217,1.857687949
66218,13.76945808
66219,-1.677888838
66220,1.701301179
66221,9.513037122
66222,13.98200974
66223,9.334026399
66224,14.59505756
66225,2.025720763
66226,7.783986625
66227,-1.304845206
66228,14.82077191
66229,4.891591386
66230,6.949902003
66231,9.403376204
66232,5.561448661
66233,11.07088347
66234,0.333000836
66235,5.851884048
66236,10.16156175
66237,-1.174239167
66238,1.05342369
66239,15.3722621
66240,10.13987738
66241,1.090831478
66242,11.87716283
66243,-0.244506748
66244,3.032489001
66245,-0.433587081
66246,2.913928114
66247,11.11954536
66248,0.001854073
66249,10.73871078
66250,1.464680216
66251,12.54201531
66252,0.327873055
66253,7.163401902
66254,11.79742964
66255,16.33822433
66256,16.61060824
66257,-1.112892513
66258,-0.843155985
66259,5.745059205
66260,1.535220737
66261,14.87912237
66262,1.110034956
66263,8.301553714
66264,15.84598372
66265,21.99788311
66266,4.503153781
66267,-5.19520345
66268,-4.224356239
66269,-2.40792549
66270,3.886408113
66271,-2.247645031
66272,18.52392619
66273,-0.412596682
66274,5.038188555
66275,1.40342255
66276,4.592536612
66277,1.920415049
66278,5.21869442
66279,5.48346325
66280,44.85285003
66281,-0.357395285
66282,1.701301179
66283,45.90634168
66284,-1.758822021
66285,4.323739241
66286,15.77455759
66287,9.532131999
66288,5.320613794
66289,45.64259469
66290,-1.527600757
66291,1.848113555
66292,15.37729755
66293,-1.587994494
66294,31.69850626
66295,0.333000836
66296,5.957315892
66297,47.76439582
66298,16.22524852
66299,-2.664050218
66300,1.05342369
66301,4.884553822
66302,53.16245324
66303,11.67665661
66304,0.112462426
66305,2.754783157
66306,6.022202109
66307,13.529959
66308,1.041041393
66309,2.913928114
66310,57.91055044
66311,0.001854073
66312,1.464680216
66313,14.87969615
66314,0.327873055
66315,1.612947393
66316,7.103235813
66317,-1.112892513
66318,19.58675479
66319,66.78473094
66320,71.30705981
66321,1.531569192
66322,4.647174186
66323,1.535220737
66324,4.721345177
66325,28.79743157
66326,30.58433845
66327,20.57419665
66328,-2.845432155
66329,-2.247645031
66330,4.153596455
66331,4.064135894
66332,9.5247474
66333,1.638677684
66334,10.97426374
66335,4.257896677
66336,13.70910816
66337,13.86356267
66338,0.098365573
66339,4.177433781
66340,4.421002559
66341,10.80655482
66342,13.93387355
66343,0.913064588
66344,10.80579208
66345,0.289637272
66346,2.939218014
66347,1.914241571
66348,10.12406222
66349,9.884048119
66350,1.571207922
66351,0.729668501
66352,4.65160605
66353,11.32548645
66354,-1.057660393
66355,0.754680851
66356,3.395609335
66357,3.002904061
66358,2.985378811
66359,2.412852629
66360,3.21409859
66361,12.37516246
66362,15.63262329
66363,1.595073384
66364,5.478557586
66365,15.82491905
66366,-0.076656323
66367,11.44028522
66368,3.894457219
66369,6.281216464
66370,13.2794469
66371,2.920140499
66372,3.739820906
66373,6.162968587
66374,16.83624178
66375,0.753508084
66376,2.527944469
66377,5.13194268
66378,3.047637814
66379,5.2226876
66380,6.366273326
66381,13.68237025
66382,5.291849077
66383,5.935853857
66384,17.05806159
66385,5.271549843
66386,17.28372131
66387,21.44526021
66388,4.727328692
66389,5.588572439
66390,17.96191617
66391,8.562507221
66392,-0.323047574
66393,2.248673377
66394,20.08825788
66395,1.787776767
66396,2.937609862
66397,5.09368394
66398,15.86316614
66399,1.852370199
66400,4.063650579
66401,9.524946192
66402,1.902874847
66403,9.297517099
66404,0.739058726
66405,-0.9510345
66406,2.751123468
66407,10.12561333
66408,1.627604856
66409,1.789374898
66410,2.181433698
66411,4.176959773
66412,9.699914892
66413,2.03540872
66414,9.468899749
66415,4.420712943
66416,-0.756365155
66417,14.43789872
66418,1.914241571
66419,2.075787358
66420,4.446376639
66421,8.86888996
66422,10.12406222
66423,2.089129831
66424,9.884048119
66425,3.395609335
66426,10.99416755
66427,10.73405804
66428,1.842235506
66429,3.21409859
66430,5.618811825
66431,15.63262329
66432,1.716207856
66433,3.419186342
66434,3.48563417
66435,6.000693524
66436,13.34846673
66437,3.111165249
66438,3.894457219
66439,2.920140499
66440,1.527413532
66441,17.45798936
66442,14.10899429
66443,4.129788351
66444,6.366273326
66445,5.935853857
66446,4.727328692
66447,-1.871712586
66448,-0.323047574
66449,1.657864575
66450,2.248673377
66451,5.09368394
66452,1.852370199
66453,3.352684943
66454,5.689609552
66455,17.3198067
66456,1.638622411
66457,10.97450863
66458,0.989915721
66459,1.8220221
66460,13.70949134
66461,4.079515633
66462,-1.726228154
66463,-0.9510345
66464,0.098310847
66465,2.751123468
66466,2.181433698
66467,9.699914892
66468,2.03540872
66469,2.53663283
66470,0.588463428
66471,4.420712943
66472,13.93426804
66473,0.30762609
66474,1.778207736
66475,14.09288858
66476,-0.756365155
66477,2.939020133
66478,14.43789872
66479,8.86888996
66480,9.884048119
66481,1.000090017
66482,1.571207922
66483,11.315818
66484,14.48340524
66485,0.729668501
66486,4.65160605
66487,-1.057660393
66488,-0.28278036
66489,15.04921838
66490,2.477274335
66491,2.63831934
66492,4.970956057
66493,9.649121696
66494,2.985378811
66495,3.459128842
66496,10.73405804
66497,12.55720763
66498,3.037455914
66499,12.40809031
66500,15.82491905
66501,16.33729502
66502,3.419186342
66503,5.369284346
66504,11.71940756
66505,3.48563417
66506,11.44028522
66507,2.54102193
66508,3.894457219
66509,6.162968587
66510,17.45798936
66511,3.411876785
66512,8.183325912
66513,4.670951285
66514,21.44526021
66515,4.727328692
66516,8.05328346
66517,-1.871712586
66518,-0.578963766
66519,-0.323047574
66520,10.69552594
66521,13.86859509
66522,4.884577387
66523,5.09368394
66524,1.852370199
66525,2.619227609
66526,10.86173866
66527,0.418484195
66528,0.989915721
66529,1.8220221
66530,15.85558355
66531,-0.9510345
66532,0.098310847
66533,2.751123468
66534,49.60957451
66535,1.789374898
66536,4.176959773
66537,29.60964494
66538,2.03540872
66539,4.641324214
66540,12.90282458
66541,34.43379013
66542,0.588463428
66543,4.420712943
66544,1.778207736
66545,-1.531469443
66546,-0.756365155
66547,0.289593852
66548,2.939020133
66549,4.446376639
66550,11.88132659
66551,2.353068648
66552,2.391430165
66553,45.8927435
66554,1.334917416
66555,0.754680851
66556,52.63495685
66557,35.88505595
66558,2.721940777
66559,5.536346148
66560,2.412852629
66561,18.39664183
66562,18.9975023
66563,52.13471945
66564,2.91198441
66565,3.072555611
66566,6.000693524
66567,2.31586617
66568,3.739820906
66569,56.50180904
66570,2.527944469
66571,61.8935164
66572,3.411876785
66573,22.228353
66574,4.446297202
66575,4.725381529
66576,5.291849077
66577,5.935853857
66578,29.5889784
66579,84.44122355
66580,4.670951285
66581,5.271549843
66582,30.77021272
66583,8.05328346
66584,32.41648226
66585,-1.718189423
66586,2.764891745
66587,106.7364875
66588,5.09368394
66589,1.852370199
66590,-1.15365394
66591,-0.304216795
66592,5.207269542
66593,-1.364057659
66594,8.239660822
66595,-2.350585864
66596,-1.52155123
66597,-1.746451558
66598,-0.423964736
66599,-3.307540144
66600,7.473265785
66601,11.84206606
66602,-1.397736552
66603,-0.132312596
66604,2.317205483
66605,-1.176225756
66606,2.859439928
66607,-2.125397965
66608,2.872438667
66609,2.724465879
66610,-3.057662134
66611,7.761992574
66612,-0.553408442
66613,2.72516485
66614,-0.198257149
66615,-0.746507865
66616,3.405387907
66617,-1.819693725
66618,-0.956841703
66619,-2.445534839
66620,2.140838866
66621,8.47160831
66622,7.033460856
66623,8.684577764
66624,0.743429875
66625,1.671171911
66626,8.1962672
66627,13.85276595
66628,3.392766449
66629,9.979188212
66630,1.045446765
66631,4.250159509
66632,9.702527869
66633,1.536395326
66634,2.446183371
66635,11.40945704
66636,-1.06476255
66637,-0.033253995
66638,4.479259164
66639,6.374409748
66640,14.36296158
66641,7.595865478
66642,16.58206731
66643,5.847067229
66644,5.852724663
66645,6.987109885
66646,22.03666419
66647,4.409675366
66648,5.437508151
66649,6.752743903
66650,9.671446929
66651,18.37625373
66652,0.608894574
66653,3.279460113
66654,1.568387126
66655,2.081906426
66656,2.724620869
66657,16.28377824
66658,4.066538999
66659,17.82359961
66660,5.412752926
66661,6.600202265
66662,-1.573116455
66663,-0.304216795
66664,-0.842202114
66665,7.790879729
66666,-1.746451558
66667,11.38868009
66668,-3.307540144
66669,-0.132312596
66670,-0.654459576
66671,0.300756539
66672,6.483189553
66673,8.482290186
66674,-0.013740652
66675,8.05482704
66676,-0.198101877
66677,12.14683089
66678,5.94385226
66679,7.505095573
66680,-0.198257149
66681,0.74846117
66682,-1.575228877
66683,12.17591861
66684,-1.819693725
66685,0.353760982
66686,-0.954081624
66687,7.033460856
66688,8.684577764
66689,4.202381221
66690,10.32548785
66691,1.659751668
66692,4.518456909
66693,13.63451352
66694,0.217439258
66695,-1.155654691
66696,0.316822241
66697,0.627272455
66698,4.250159509
66699,1.536395326
66700,4.959438691
66701,11.40945704
66702,0.567789988
66703,15.15679877
66704,-1.06476255
66705,11.30756073
66706,3.033772845
66707,4.109606928
66708,4.451396493
66709,5.022996573
66710,5.847067229
66711,6.945064014
66712,21.62567988
66713,5.437508151
66714,6.752743903
66715,18.37625373
66716,10.59374932
66717,13.59478578
66718,2.724620869
66719,4.970802585
66720,12.80463804
66721,8.431125407
66722,17.82359961
66723,4.194694337
66724,5.049523736
66725,6.056122545
66726,18.23184491
66727,23.30466426
66728,4.388292408
66729,25.682368
66730,-1.15365394
66731,8.239660822
66732,-2.350585864
66733,11.20825355
66734,-0.423964736
66735,1.302601834
66736,-0.978363401
66737,-0.132312596
66738,2.317205483
66739,-1.176225756
66740,-0.654459576
66741,2.859439928
66742,8.05482704
66743,-0.198101877
66744,2.724465879
66745,11.67281612
66746,-3.057662134
66747,1.545707164
66748,2.72516485
66749,-0.198257149
66750,0.74846117
66751,3.298646763
66752,7.036880422
66753,9.07622748
66754,3.405387907
66755,8.702260315
66756,12.17591861
66757,-0.956841703
66758,0.353760982
66759,1.137077126
66760,3.559121127
66761,7.033460856
66762,0.743429875
66763,1.671171911
66764,1.659751668
66765,1.509065661
66766,13.85276595
66767,-2.187637051
66768,1.8460695
66769,4.250159509
66770,7.966379042
66771,9.702527869
66772,2.446183371
66773,11.40945704
66774,11.26797617
66775,2.504140745
66776,-0.033253995
66777,3.448271383
66778,4.109606928
66779,6.374409748
66780,7.595865478
66781,4.994522997
66782,5.852724663
66783,22.03666419
66784,4.409675366
66785,18.37625373
66786,3.279460113
66787,10.59374932
66788,4.066538999
66789,4.887237388
66790,8.431125407
66791,17.82359961
66792,4.388292408
66793,9.391118879
66794,-0.304216795
66795,2.148687624
66796,-1.364057659
66797,37.70643925
66798,-2.350585864
66799,-0.235452846
66800,-2.609617201
66801,-0.423964736
66802,2.50198936
66803,-4.340336906
66804,-1.804202792
66805,53.92766606
66806,-1.397736552
66807,-0.654459576
66808,2.859439928
66809,14.33762682
66810,-0.198101877
66811,1.545707164
66812,-0.553408442
66813,2.72516485
66814,-1.575228877
66815,0.527706384
66816,-1.819693725
66817,3.267830942
66818,15.63736241
66819,2.140838866
66820,41.73254376
66821,14.1379049
66822,45.53158452
66823,17.46774242
66824,57.08630565
66825,-1.155654691
66826,14.31246929
66827,4.959438691
66828,15.88906402
66829,0.567789988
66830,1.395536416
66831,19.38469615
66832,1.230468334
66833,-0.033253995
66834,20.66594744
66835,4.109606928
66836,24.23762373
66837,76.94717398
66838,5.221897348
66839,5.022996573
66840,6.945064014
66841,92.89126398
66842,4.994522997
66843,31.72358899
66844,94.0454995
66845,1.142443706
66846,28.21842157
66847,2.081906426
66848,4.970802585
66849,30.46967476
66850,4.887237388
66851,5.85744776
66852,4.194694337
66853,5.049523736
66854,8.666188628
66855,4.388292408
66856,5.412752926
66857,6.600202265
66858,-2.148772311
66859,-2.09167875
66860,3.869548811
66861,-1.802595256
66862,-2.549049367
66863,-1.833591247
66864,6.363685672
66865,9.010571264
66866,0.325754582
66867,-5.049979067
66868,-0.910689813
66869,9.599870793
66870,-1.630778297
66871,4.844396165
66872,-1.764050568
66873,5.133299865
66874,-2.780327771
66875,0.713859375
66876,6.637832358
66877,-2.54195723
66878,-4.789812316
66879,-1.512419158
66880,-1.188726475
66881,5.43268065
66882,7.310860291
66883,10.01403036
66884,-3.481751921
66885,-2.560938971
66886,-0.278638925
66887,1.57276481
66888,5.788689149
66889,-0.124014243
66890,6.929127161
66891,0.154562291
66892,11.52978026
66893,-2.134716783
66894,8.600430199
66895,6.775683267
66896,3.004789976
66897,3.451817931
66898,3.167488285
66899,4.057549783
66900,6.060738238
66901,15.01803645
66902,4.924413824
66903,4.888484138
66904,5.948061805
66905,8.115274036
66906,20.39807223
66907,4.266579637
66908,8.024701715
66909,0.573540967
66910,0.58520715
66911,10.2074571
66912,2.14501598
66913,12.39597749
66914,17.34783407
66915,4.473537565
66916,8.129255751
66917,24.39160126
66918,0.069382283
66919,3.869548811
66920,-3.015715045
66921,-2.549049367
66922,-3.282202492
66923,0.325754582
66924,-0.910689813
66925,6.001558748
66926,-1.906188836
66927,-1.764050568
66928,-1.220077493
66929,0.767965631
66930,6.361912272
66931,0.713859375
66932,0.558430477
66933,-0.657385107
66934,-1.455639218
66935,-1.188726475
66936,-1.282029226
66937,-2.204564024
66938,-1.034637984
66939,1.272403274
66940,-2.456484983
66941,-1.956001916
66942,7.339029299
66943,-4.151866107
66944,-3.481751921
66945,-2.560938971
66946,10.69029183
66947,-0.278638925
66948,1.57276481
66949,5.788689149
66950,-0.282686431
66951,-1.232880116
66952,8.600430199
66953,0.254446911
66954,7.982140367
66955,0.515063237
66956,3.451817931
66957,9.98780707
66958,3.352070611
66959,-0.958240153
66960,2.412992474
66961,9.98287865
66962,4.861650839
66963,4.257410373
66964,12.91459386
66965,8.044295839
66966,16.70095049
66967,20.39807223
66968,4.266579637
66969,17.47109313
66970,21.9602734
66971,0.573540967
66972,0.58520715
66973,2.151583291
66974,10.2074571
66975,1.921791458
66976,2.072941803
66977,4.811167771
66978,5.401956552
66979,19.2972116
66980,24.39160126
66981,4.896509175
66982,-3.015715045
66983,-2.549049367
66984,-1.833591247
66985,-3.282202492
66986,9.183541698
66987,-1.963193032
66988,-1.630778297
66989,0.248099517
66990,-1.604653343
66991,-1.220077493
66992,6.361912272
66993,-2.780327771
66994,0.558430477
66995,-1.512419158
66996,4.641925562
66997,5.712585393
66998,7.310860291
66999,-2.456484983
67000,-0.036658746
67001,7.035695307
67002,-0.282686431
67003,6.929127161
67004,8.287859587
67005,-0.53003541
67006,-0.003579828
67007,2.320873584
67008,-2.134716783
67009,0.723027141
67010,1.062174921
67011,3.451817931
67012,-0.156969438
67013,-0.074357477
67014,2.412992474
67015,3.024663422
67016,4.861650839
67017,4.257410373
67018,6.060738238
67019,15.01803645
67020,4.924413824
67021,5.386115525
67022,8.024701715
67023,0.573540967
67024,0.58520715
67025,12.43800534
67026,2.072941803
67027,2.14501598
67028,15.10462947
67029,4.811167771
67030,21.49079728
67031,4.965998008
67032,-2.148772311
67033,0.069382283
67034,14.69448051
67035,18.57770111
67036,-1.833591247
67037,-2.781405804
67038,0.325754582
67039,33.92875344
67040,-1.963193032
67041,-1.630778297
67042,0.248099517
67043,4.803121553
67044,15.52615776
67045,-1.764050568
67046,0.767965631
67047,6.353388233
67048,19.41495796
67049,1.232767124
67050,1.272403274
67051,10.34442097
67052,-2.456484983
67053,-1.956001916
67054,-0.036658746
67055,11.08799077
67056,1.57276481
67057,22.09671164
67058,0.233087527
67059,36.47237173
67060,-0.724565965
67061,-2.804330188
67062,1.272423826
67063,13.37599593
67064,0.484429381
67065,9.202749163
67066,0.723027141
67067,30.34862771
67068,3.451817931
67069,40.90081468
67070,-0.074357477
67071,3.024663422
67072,4.861650839
67073,4.257410373
67074,21.2505161
67075,5.386115525
67076,26.13330822
67077,5.948061805
67078,26.63674199
67079,73.54620409
67080,8.024701715
67081,28.26418196
67082,2.151583291
67083,2.072941803
67084,3.820557432
67085,7.213775259
67086,4.473537565
67087,4.965998008
67088,7.44138237
67089,32.52785655
67090,34.91325971
67091,8.228505326
67092,10.07416395
67093,13.52328985
67094,19.05372637
67095,20.14164971
67096,5.234623227
67097,20.11311299
67098,5.02538073
67099,10.21483898
67100,4.460181823
67101,8.019672402
67102,3.996337886
67103,5.420191263
67104,1.247699563
67105,2.841184058
67106,5.228191238
67107,14.23170673
67108,19.7890352
67109,14.04357826
67110,7.63683511
67111,8.719154133
67112,19.73699687
67113,6.290234028
67114,12.21624213
67115,16.30987017
67116,4.447307803
67117,5.870936924
67118,11.8697219
67119,16.13653202
67120,1.750436118
67121,8.638596918
67122,8.334243566
67123,17.4397671
67124,7.196476245
67125,22.16983418
67126,2.796037698
67127,4.388797157
67128,16.09450802
67129,15.17459038
67130,21.59385451
67131,7.955906376
67132,10.08024652
67133,13.50679946
67134,11.56623076
67135,11.09573894
67136,12.75329596
67137,10.61074028
67138,16.18431346
67139,28.13271105
67140,28.33473209
67141,14.96172162
67142,22.46328405
67143,6.231781029
67144,7.65238633
67145,20.96103034
67146,11.74091158
67147,8.002564657
67148,9.859831197
67149,29.29354269
67150,7.563703682
67151,11.6182632
67152,11.25717648
67153,15.36388111
67154,1.04141335
67155,2.634987211
67156,13.74523389
67157,15.64619289
67158,16.08108379
67159,8.019672402
67160,20.35356785
67161,5.228191238
67162,9.218665692
67163,19.7890352
67164,16.0590213
67165,10.55292862
67166,19.73699687
67167,8.451504444
67168,16.30987017
67169,5.870936924
67170,8.068595777
67171,20.42928236
67172,9.618022129
67173,8.334243566
67174,14.64912549
67175,5.377310196
67176,6.800438535
67177,12.76127095
67178,2.796037698
67179,4.388797157
67180,10.71133063
67181,9.134424503
67182,11.80105481
67183,9.977434676
67184,21.59385451
67185,6.56738285
67186,13.80805394
67187,18.39921409
67188,23.22026805
67189,13.50679946
67190,18.2711417
67191,3.687319616
67192,15.41975432
67193,23.37755193
67194,11.09573894
67195,12.75329596
67196,16.01432026
67197,16.05378451
67198,28.33473209
67199,7.365060627
67200,8.95367051
67201,11.15596243
67202,14.96172162
67203,22.46328405
67204,6.231781029
67205,7.65238633
67206,10.6764589
67207,6.003606686
67208,8.607673695
67209,18.37150266
67210,23.02313301
67211,8.002564657
67212,13.32056501
67213,27.59573643
67214,6.540281242
67215,9.849542716
67216,13.34666497
67217,13.03304779
67218,29.29354269
67219,7.563703682
67220,15.47573474
67221,15.55178574
67222,3.810680485
67223,8.675552672
67224,13.74523389
67225,8.3725667
67226,10.21483898
67227,19.25267457
67228,7.626347912
67229,9.218665692
67230,8.990892636
67231,14.04357826
67232,7.63683511
67233,8.719154133
67234,19.73699687
67235,5.870936924
67236,8.068595777
67237,9.704182398
67238,8.638596918
67239,9.618022129
67240,14.63275519
67241,17.4397671
67242,20.7414779
67243,5.807478916
67244,13.08453179
67245,17.43381214
67246,22.16983418
67247,6.748330257
67248,21.78195651
67249,9.134424503
67250,10.11337591
67251,11.80105481
67252,8.896090238
67253,13.80805394
67254,23.22026805
67255,9.742603608
67256,18.2711417
67257,23.25156357
67258,7.62118438
67259,19.80923472
67260,23.37755193
67261,11.09573894
67262,20.9233469
67263,24.96976786
67264,22.65197886
67265,8.988455688
67266,16.05378451
67267,8.95367051
67268,14.96172162
67269,20.96103034
67270,6.003606686
67271,7.077903085
67272,8.002564657
67273,21.50979484
67274,7.563703682
67275,13.6203972
67276,42.92342114
67277,4.278675088
67278,7.444166216
67279,22.39696988
67280,59.55636207
67281,13.74523389
67282,43.73868841
67283,2.841184058
67284,5.228191238
67285,60.48436008
67286,20.79087021
67287,45.82888828
67288,7.63683511
67289,4.900735916
67290,23.74471995
67291,57.80502042
67292,8.068595777
67293,1.750436118
67294,5.722205741
67295,8.638596918
67296,14.63275519
67297,8.334243566
67298,14.64912549
67299,23.77660946
67300,5.807478916
67301,25.79698887
67302,8.979121106
67303,64.00038054
67304,2.796037698
67305,6.748330257
67306,67.6526332
67307,9.134424503
67308,11.80105481
67309,15.09220099
67310,24.1520495
67311,54.61309158
67312,58.10229313
67313,10.08024652
67314,7.581875028
67315,72.31679646
67316,10.01807027
67317,11.09573894
67318,12.75329596
67319,16.01432026
67320,88.17439844
67321,16.05378451
67322,100.0940595
67323,7.365060627
67324,8.95367051
67325,6.231781029
67326,7.65238633
67327,7.077903085
67328,9.859831197
67329,44.07379739
67330,121.8440857
67331,7.95588774
67332,9.849542716
67333,13.34666497
67334,-3.93108156
67335,-3.614635715
67336,-0.699803561
67337,3.011010822
67338,4.454576484
67339,-0.035417014
67340,-3.4441166
67341,-5.892023444
67342,-4.962243353
67343,6.083285631
67344,4.735203
67345,-2.168926689
67346,4.471984084
67347,-3.168568916
67348,0.612813038
67349,9.819452565
67350,-2.219104767
67351,10.04889781
67352,6.422461571
67353,10.74590671
67354,3.924641503
67355,-1.411565727
67356,10.63373108
67357,-2.657491075
67358,1.179672159
67359,7.301959115
67360,10.87359214
67361,-3.923190084
67362,-1.998359234
67363,-0.389206885
67364,6.594366164
67365,2.668135713
67366,8.872892904
67367,12.37503161
67368,8.97664545
67369,-2.350604316
67370,-0.081437709
67371,-0.52452944
67372,1.243729587
67373,0.080000268
67374,1.159917975
67375,10.46312203
67376,-1.889219818
67377,10.64480985
67378,15.18340693
67379,3.478115298
67380,3.789597166
67381,12.57318335
67382,4.51345148
67383,4.927326377
67384,5.504072528
67385,6.005755431
67386,6.726809417
67387,22.70875195
67388,23.16460429
67389,19.78858113
67390,2.545852303
67391,13.1035397
67392,16.04318298
67393,4.051075227
67394,15.44903253
67395,18.86677955
67396,7.126062776
67397,8.690719609
67398,26.33634591
67399,8.464098823
67400,28.93704378
67401,-3.93108156
67402,-0.699803561
67403,3.011010822
67404,-3.587418662
67405,-3.168579788
67406,4.194943618
67407,6.116613025
67408,-3.4441166
67409,-2.351772921
67410,-2.495416778
67411,-0.739610785
67412,6.083285631
67413,10.39069272
67414,-3.388896025
67415,-2.930388099
67416,-2.168926689
67417,0.196001995
67418,-3.168568916
67419,-2.079611576
67420,-3.344450543
67421,0.509708284
67422,10.04889781
67423,-5.591606918
67424,-4.661916191
67425,10.74590671
67426,-3.153474478
67427,0.053721628
67428,-2.766112113
67429,-2.347586859
67430,5.152273767
67431,-2.492025271
67432,-1.540643095
67433,-2.625491573
67434,1.170383526
67435,-1.123194216
67436,0.003185177
67437,12.37503161
67438,-0.102632797
67439,1.810307414
67440,13.5025268
67441,-0.688305739
67442,6.497349592
67443,-0.480303745
67444,0.653280264
67445,2.972780878
67446,10.01363852
67447,1.243729587
67448,10.33736313
67449,0.300040305
67450,3.164275816
67451,15.18340693
67452,3.478115298
67453,3.789597166
67454,6.328226121
67455,6.005755431
67456,6.726809417
67457,22.70875195
67458,7.717965402
67459,18.75838751
67460,5.660296386
67461,24.98685645
67462,16.04318298
67463,4.461577858
67464,20.8718064
67465,25.72386466
67466,7.126062776
67467,7.877875505
67468,11.10703099
67469,26.33634591
67470,7.542654975
67471,8.464098823
67472,-3.614635715
67473,3.011010822
67474,-0.035417014
67475,-4.170134563
67476,-2.351772921
67477,-5.892023444
67478,-3.652660706
67479,-0.739610785
67480,10.39069272
67481,4.735203
67482,-2.168926689
67483,4.471984084
67484,6.40969154
67485,-2.219104767
67486,6.517511205
67487,10.74590671
67488,-2.19354395
67489,5.424491639
67490,-2.766112113
67491,-2.347586859
67492,0.761807643
67493,5.152273767
67494,7.221465963
67495,-2.657491075
67496,-1.540643095
67497,10.87359214
67498,-3.923190084
67499,0.275674211
67500,7.25867612
67501,11.62236769
67502,8.662193639
67503,8.872892904
67504,12.37503161
67505,8.97664545
67506,-1.071882088
67507,-1.003463379
67508,-0.480303745
67509,0.653280264
67510,2.972780878
67511,0.200200317
67512,-0.678860498
67513,-1.889219818
67514,-0.960727932
67515,3.478115298
67516,4.927326377
67517,5.504072528
67518,6.726809417
67519,6.022149889
67520,7.717965402
67521,2.545852303
67522,16.04318298
67523,4.910537595
67524,6.962964607
67525,15.44903253
67526,6.953039404
67527,25.72386466
67528,7.877875505
67529,7.542654975
67530,12.05495537
67531,28.93704378
67532,18.49291944
67533,-3.168579788
67534,9.417183175
67535,-4.384297867
67536,0.236782613
67537,33.65132564
67538,-3.652660706
67539,37.93577759
